S
2400
1697,831,9
1293,394,24
2212,1700,8
1737,435,23
994,380,25
480,881,14
212,287,7
1575,1268,4
32,633,20
2078,1537,6
433,514,12
1316,1602,8
1949,980,11
2068,409,17
1797,1905,15
1225,1216,22
1354,2176,6
166,2302,10
2326,2006,7
507,2129,22
1367,29,11
520,734,23
460,221,10
917,535,10
361,364,25
1710,1352,13
442,526,25
2095,1680,13
671,2320,21
1435,183,9
1187,441,4
615,842,13
1823,2303,13
1691,205,18
1884,497,20
2213,1228,4
2047,29,16
1661,482,5
1882,395,4
273,1842,15
1399,234,4
869,1453,17
1474,161,11
1175,887,12
233,393,5
974,1554,15
1771,201,9
1194,895,10
1233,936,22
1566,1799,4
1359,1154,4
377,821,4
1228,2108,13
2023,1721,9
2250,2029,4
1781,940,5
1560,615,7
92,1229,18
421,219,18
850,1526,4
2247,1671,14
2236,925,8
656,2181,8
1112,1745,13
1342,1167,17
1414,2243,12
2281,1549,18
388,346,6
2256,1123,5
1207,411,12
2038,2281,23
419,471,21
782,1218,16
679,94,8
59,77,25
1227,912,24
208,1257,24
2048,91,4
214,2183,10
305,1702,6
1511,1470,11
1577,1535,25
2288,1798,23
16,2383,12
1108,946,15
223,221,15
2376,199,4
1756,1757,9
920,2106,15
571,2229,7
1740,1459,15
2037,757,6
243,2222,22
1966,216,24
1738,447,6
407,1432,15
1618,1822,11
976,2333,15
758,1670,8
1428,1536,23
498,2185,6
2175,31,21
94,1329,17
110,1158,5
81,1417,25
1496,1181,4
866,2189,12
1760,435,7
686,1379,5
1098,543,22
370,2140,7
457,365,19
705,1123,15
433,1416,24
1827,1455,5
722,2184,19
1423,1294,18
509,2350,24
246,597,13
2316,1812,7
1283,594,8
2158,674,9
750,278,23
64,1740,7
1283,251,5
2275,634,21
1723,319,5
1626,677,14
2159,1540,19
1048,2363,24
1590,595,12
1763,1540,23
2138,2304,18
1619,685,17
1722,2231,8
2309,1171,13
656,1532,5
304,869,22
459,2388,5
2343,2324,17
44,1652,7
1587,152,9
1381,129,11
552,868,15
232,1752,12
1235,288,17
1487,74,8
331,1569,13
970,1557,12
1410,2220,10
341,1159,18
1309,1113,18
1976,1626,5
34,1657,19
1042,1854,25
1173,621,13
519,283,8
879,2162,9
487,1481,9
1281,1710,8
1885,1904,14
822,2181,10
1071,162,14
2183,614,8
1762,1854,22
1023,664,15
1032,1452,23
420,1039,25
1133,2332,14
1586,182,25
143,1856,11
673,1445,9
1911,2128,5
1205,1990,11
1014,1382,4
1420,1798,6
1180,2276,5
1404,119,18
170,1925,25
1813,1885,19
1560,2009,20
522,1193,11
1893,1041,18
436,1556,7
1731,1241,19
1162,595,19
196,956,12
978,1896,5
2027,1866,9
40,1193,12
1118,323,18
1697,666,22
991,1654,21
1763,1676,8
2015,1695,25
2335,1653,23
120,1414,10
533,368,20
1745,1480,6
456,749,25
625,51,24
2034,1255,25
209,2199,21
1619,1924,18
2256,1091,12
657,2276,14
1384,1921,20
1734,1101,17
1666,1418,12
1539,1193,17
1775,1286,9
863,1509,22
1263,1612,23
1048,1348,8
1158,779,8
1313,1024,4
2193,863,10
2090,1353,18
1128,1365,14
1014,2395,18
1391,1335,19
1252,2146,10
1543,2243,25
26,2235,10
1008,2132,17
2369,1070,5
55,1588,7
612,323,12
59,1286,18
988,870,19
572,1687,12
606,1353,15
140,1574,6
2255,1772,20
1989,1184,7
467,1433,15
1075,1917,21
1044,2285,24
885,1156,17
1732,1425,6
2002,1051,23
475,294,25
1797,2310,10
498,674,22
243,241,11
2122,1941,9
1494,645,15
2146,88,8
37,1192,12
960,1389,21
48,2311,12
1879,2249,21
92,1381,22
519,880,25
1150,964,19
1872,1315,22
669,1327,18
725,1804,19
1748,1884,5
1853,2179,11
667,1617,9
1752,680,6
2386,1786,20
208,2366,10
2196,1843,18
2277,2002,11
905,1064,6
363,59,17
283,1356,8
1844,1662,25
1109,692,12
336,1680,18
857,538,20
539,1493,23
928,1125,15
2250,2092,13
2394,1495,7
1748,1277,24
33,2005,10
2197,2105,8
1279,1505,8
513,1495,13
1404,2307,11
1778,2073,8
1299,2023,9
1037,2305,13
819,1631,18
1904,1261,11
1969,515,23
65,833,19
71,2258,16
1634,1998,14
1608,719,5
1549,307,24
2399,1086,22
2118,2169,13
1438,242,13
58,439,8
1722,715,21
1560,186,22
2196,2390,9
1894,1936,25
2377,1343,10
70,1179,11
1620,1283,7
1408,1145,19
57,2100,9
364,184,4
783,1724,22
325,1561,9
1363,2078,14
2057,1928,12
192,1945,18
2099,1726,4
2237,1175,19
472,737,20
1453,1778,12
80,199,4
1143,1326,15
1081,1536,7
33,1912,18
524,2303,14
925,2200,9
2364,2098,5
861,1183,25
2291,223,20
141,750,7
1277,1403,6
2243,794,23
190,2039,12
792,365,9
859,2164,13
1429,1311,6
974,1036,22
2263,735,17
583,1997,16
165,2273,23
1765,2265,6
672,1139,20
587,2098,9
2085,1247,22
2387,2370,8
597,1287,25
2112,1592,25
2016,1616,14
282,351,4
1129,282,6
1416,942,24
1657,1828,13
478,817,24
1258,1369,5
471,363,24
2374,2110,16
1096,1049,10
2235,1395,13
1179,72,7
255,2207,10
1513,1824,16
2031,1854,18
283,2179,21
942,962,9
1610,662,17
116,2130,7
1258,594,16
1372,1786,16
1985,397,21
1919,1111,24
2363,2317,20
2013,1019,5
1557,728,10
1060,756,19
1166,1348,12
1223,1766,25
2127,1915,15
655,1621,7
1613,230,7
672,2083,18
2047,577,9
557,974,23
108,1001,18
466,1192,17
1102,1507,7
665,1030,24
467,374,5
761,530,10
2194,278,18
51,706,25
38,1102,17
2016,2109,13
2202,1799,18
554,1640,10
1560,672,9
2227,232,22
305,504,20
384,1543,23
592,392,11
89,727,13
1737,682,12
1002,942,10
1465,2385,4
1694,2306,10
50,846,15
308,1759,18
845,26,15
2205,1995,13
736,1301,17
1333,791,16
749,1361,20
278,1857,4
1009,1099,13
239,1203,13
1835,1608,25
1674,2093,16
2344,1123,15
1657,1432,13
608,462,20
1279,1255,25
1605,1059,24
46,1359,19
2013,2098,23
1096,1449,23
1632,1488,15
2040,2376,6
127,1925,12
168,2118,6
2218,2140,12
1832,1284,22
2381,2272,14
802,1162,20
1525,490,14
399,1531,21
1620,1454,16
1113,1136,25
1690,366,18
503,335,25
253,434,12
1163,1071,21
330,2192,7
986,1386,13
912,1601,11
1259,1100,25
217,1635,6
691,2363,20
1610,1220,17
1100,1532,24
197,1436,23
